Postal,Lat,Lon,Address
523496,1.360810818,103.9505822,496G TAMPINES AVE 9
310080,1.335263461,103.8485168,80 LOR 4 TOA PAYOH
730427,1.427295079,103.7724946,427 WOODLANDS ST 41
560102,1.370650098,103.8394103,102 ANG MO KIO AVE 3
470717,1.337552089,103.9254493,717 BEDOK RESERVOIR RD
470126,1.332738708,103.9109119,126 BEDOK RESERVOIR RD
470143,1.334984001,103.9127601,143 BEDOK RESERVOIR RD
461220,1.32569267,103.9346024,220A BEDOK CTRL
570108,1.346714989,103.8473984,108 BISHAN ST 12
570110,1.34740957,103.8480546,110 BISHAN ST 12
570149,1.344279409,103.8555557,149 BISHAN ST 11
570225,1.358568948,103.8475942,225 BISHAN ST 23
570209,1.355548847,103.8485412,209 BISHAN ST 23
570266,1.357930021,103.8420881,266 BISHAN ST 24
650167,1.346932728,103.7422571,167 BT BATOK WEST AVE 8
650164,1.347716975,103.7428317,164 BT BATOK ST 11
650116,1.349628665,103.7463811,116 BT BATOK WEST AVE 6
650365,1.360871521,103.7486445,365 BT BATOK ST 31
650426,1.361679744,103.7448974,426 BT BATOK WEST AVE 2
650642,1.349006479,103.7517067,642 BT BATOK CTRL
650626,1.351719749,103.7490228,626 BT BATOK CTRL
150046,1.287077496,103.8127058,46 LENGKOK BAHRU
161120,1.283246503,103.8278547,120A KIM TIAN PL
670414,1.382733777,103.7690557,414 SAUJANA RD
670102,1.379107628,103.7681538,102 GANGSA RD
670150,1.37704616,103.7668835,150 PETIR RD
670149,1.376745749,103.7667076,149 PETIR RD
670118,1.376804203,103.7684637,118 PENDING RD
670142,1.376391724,103.7679128,142 PETIR RD
670223,1.375735175,103.7736092,223 PENDING RD
670430,1.386640617,103.7705345,430 BT PANJANG RING RD
670524,1.386135496,103.7658635,524 JELAPANG RD
671633,1.385586407,103.7583408,633A SENJA RD
672547,1.388437745,103.7692526,547B SEGAR RD
200641,1.308159167,103.8551478,641 ROWELL RD
680004,1.381939295,103.7528067,4 TECK WHYE AVE
680137,1.380047726,103.7524646,137 TECK WHYE LANE
680136,1.379906137,103.7516961,136 TECK WHYE LANE
680216,1.383198774,103.7471833,216 CHOA CHU KANG CTRL
680239,1.379448772,103.7475484,239 CHOA CHU KANG CTRL
680219,1.382515248,103.7453669,219 CHOA CHU KANG CTRL
680428,1.381239533,103.739993,428 CHOA CHU KANG AVE 4
680409,1.38112967,103.7418772,409 CHOA CHU KANG AVE 3
680279,1.380694622,103.7434344,279 CHOA CHU KANG AVE 3
680404,1.380129649,103.7388888,404 CHOA CHU KANG AVE 3
680407,1.380417598,103.7408284,407 CHOA CHU KANG AVE 3
680704,1.390458744,103.7457195,704 CHOA CHU KANG ST 53
680705,1.390363253,103.7461244,705 CHOA CHU KANG ST 53
680788,1.39579181,103.7482876,788 CHOA CHU KANG NTH 6
680570,1.394201265,103.7444652,570 CHOA CHU KANG ST 52
120455,1.312119204,103.7666735,455 CLEMENTI AVE 3
120456,1.311928068,103.7669853,456 CLEMENTI AVE 3
390060,1.307285341,103.8885056,60 DAKOTA CRES
400345,1.325917439,103.8990637,345 UBI AVE 1
400305,1.329421112,103.9023175,305 UBI AVE 1
530305,1.367106262,103.8947284,305 HOUGANG AVE 5
530303,1.367970829,103.8947129,303 HOUGANG AVE 5
530239,1.355973091,103.8904781,239 HOUGANG ST 22
530101,1.354937478,103.8913606,101 HOUGANG AVE 1
530143,1.352233427,103.8828416,143 LOR AH SOO
530138,1.351624426,103.8844479,138 LOR AH SOO
530142,1.35302664,103.8828876,142 LOR AH SOO
530102,1.354964463,103.8908551,102 HOUGANG AVE 1
530130,1.351280048,103.8864899,130 LOR AH SOO
530232,1.358547028,103.8885239,232 HOUGANG AVE 1
530238,1.357144094,103.8889701,238 HOUGANG AVE 1
530240,1.356422666,103.8906517,240 HOUGANG ST 22
530137,1.349053216,103.8866402,137 LOR AH SOO
530241,1.356508688,103.8918406,241 HOUGANG ST 22
530129,1.351518498,103.8875775,129 LOR AH SOO
530618,1.36954817,103.8841372,618 HOUGANG AVE 8
530601,1.370678921,103.8871366,601 HOUGANG AVE 4
530673,1.372519645,103.8848302,673 HOUGANG AVE 8
530516,1.372746401,103.8890425,516 HOUGANG AVE 10
530626,1.369813241,103.882211,626 HOUGANG AVE 8
530509,1.37221124,103.8881895,509 HOUGANG AVE 10
530523,1.373720912,103.890707,523 HOUGANG AVE 6
530528,1.375119192,103.8907261,528 HOUGANG AVE 6
530529,1.375468965,103.8907295,529 HOUGANG AVE 6
530667,1.373785015,103.8838491,667 HOUGANG AVE 4
530660,1.373653601,103.8828669,660 HOUGANG AVE 8
530661,1.374025687,103.8828041,661 HOUGANG AVE 4
530662,1.374376894,103.8828749,662 HOUGANG AVE 4
530635,1.370212304,103.8791162,635 HOUGANG AVE 8
530666,1.373813035,103.8849337,666 HOUGANG AVE 4
530665,1.374039851,103.8843911,665 HOUGANG AVE 4
530426,1.373647438,103.8930906,426 HOUGANG AVE 6
530417,1.376459245,103.8948573,417 HOUGANG AVE 8
530418,1.375982973,103.8954263,418 HOUGANG AVE 8
530421,1.375423473,103.8947287,421 HOUGANG AVE 10
530540,1.377815681,103.8912825,540 HOUGANG AVE 8
530448,1.379115141,103.8951191,448 HOUGANG AVE 10
530445,1.379118191,103.8942909,445 HOUGANG AVE 8
530447,1.379522123,103.8947681,447 HOUGANG AVE 10
530438,1.378043936,103.8931526,438 HOUGANG AVE 8
530425,1.373423294,103.8936002,425 HOUGANG AVE 6
530536,1.377174172,103.8894744,536 HOUGANG ST 52
530555,1.379529422,103.8898905,555 HOUGANG ST 51
530534,1.377154447,103.8904913,534 HOUGANG ST 52
530535,1.376441745,103.8901338,535 HOUGANG ST 52
530830,1.370749546,103.8903291,830 HOUGANG CTRL
530556,1.37973473,103.8902057,556 HOUGANG ST 51
530456,1.377171374,103.895401,456 HOUGANG AVE 10
530457,1.376974341,103.8959986,457 HOUGANG AVE 10
530544,1.378449874,103.8918977,544 HOUGANG AVE 8
530548,1.379559058,103.8914142,548 HOUGANG ST 51
530547,1.37936125,103.8920356,547 HOUGANG ST 51
530458,1.377762881,103.8962745,458 HOUGANG AVE 10
530543,1.37785957,103.8920207,543 HOUGANG AVE 8
530565,1.380518232,103.8879532,565 HOUGANG ST 51
530453,1.378478046,103.8958917,453 HOUGANG AVE 10
530551,1.378488498,103.8907222,551 HOUGANG ST 51
530909,1.378448286,103.8828569,909 HOUGANG ST 91
530160,1.352026403,103.8790786,160 HOUGANG ST 11
530574,1.377469903,103.886929,574 HOUGANG ST 51
530836,1.37008345,103.8907953,836 HOUGANG CTRL
530939,1.373958248,103.8796952,939 HOUGANG ST 92
533699,1.37644095,103.8885273,699C HOUGANG ST 52
530924,1.376295016,103.882146,924 HOUGANG AVE 9
530938,1.37428772,103.8796786,938 HOUGANG ST 92
531946,1.374659593,103.8805244,946 HOUGANG ST 92
530953,1.376025189,103.877538,953 HOUGANG AVE 9
533987,1.37932815,103.8777892,987C BUANGKOK GREEN
533988,1.380296863,103.8772664,988C BUANGKOK GREEN
531988,1.379467597,103.8772665,988A BUANGKOK GREEN
531471,1.37814544,103.9017673,471A UPP SERANGOON CRES
531987,1.379887784,103.8783849,987A BUANGKOK GREEN
532470,1.378930838,103.9009883,470B UPP SERANGOON CRES
600341,1.349207558,103.7312561,341 JURONG EAST AVE 1
600330,1.350554953,103.7300291,330 JURONG EAST AVE 1
600329,1.350139886,103.7299366,329 JURONG EAST AVE 1
600328,1.349470123,103.7299557,328 JURONG EAST ST 31
600313,1.34715456,103.7333487,313 JURONG EAST ST 32
600308,1.347307908,103.734584,308 JURONG EAST ST 32
600319,1.347989423,103.7304582,319 JURONG EAST ST 31
600338,1.350220569,103.7312606,338 JURONG EAST AVE 1
600310,1.348208363,103.7337993,310 JURONG EAST ST 32
600332,1.351591239,103.7301961,332 JURONG EAST AVE 1
600024,1.323496353,103.7378842,24 TEBAN GDNS RD
600266,1.341341309,103.7443434,266 TOH GUAN RD
530524,1.374075675,103.8907158,524 HOUGANG AVE 6
530689,1.376492074,103.8857719,689 HOUGANG ST 61
530437,1.377204151,103.8932778,437 HOUGANG AVE 8
530537,1.377811037,103.8897257,537 HOUGANG ST 52
530554,1.378743306,103.8896814,554 HOUGANG ST 51
530464,1.372496067,103.8961296,464 UPP SERANGOON RD
530569,1.377445765,103.888178,569 HOUGANG ST 51
530168,1.352141383,103.889541,168 HOUGANG AVE 1
532988,1.379894363,103.8774062,988B BUANGKOK GREEN
600315,1.346034329,103.7328505,315 JURONG EAST ST 32
600273,1.342661948,103.7453109,273 TOH GUAN RD
600274,1.342098328,103.7467103,274 TOH GUAN RD
600023,1.322857732,103.7392387,23 TEBAN GDNS RD
640514,1.346857953,103.7203594,514 JURONG WEST ST 52
640515,1.346423972,103.7208981,515 JURONG WEST ST 52
640541,1.351042998,103.715983,541 JURONG WEST AVE 1
640540,1.350592139,103.7153486,540 JURONG WEST AVE 1
640487,1.348725116,103.7272432,487 JURONG WEST AVE 1
640457,1.350698225,103.7209051,457 JURONG WEST ST 41
640554,1.353234801,103.7178661,554 JURONG WEST ST 42
640413,1.353275791,103.7251115,413 JURONG WEST ST 42
640408,1.354786334,103.7225639,408 JURONG WEST ST 42
640474,1.348097075,103.7241842,474 JURONG WEST ST 41
640462,1.350659666,103.7223482,462 JURONG WEST ST 41
640475,1.348098041,103.7250872,475 JURONG WEST ST 41
640464,1.350300629,103.7223139,464 JURONG WEST ST 41
641518,1.345138286,103.7188576,518 JURONG WEST ST 52
640414,1.352819988,103.7260349,414 JURONG WEST ST 42
640513,1.347457598,103.719968,513 JURONG WEST ST 52
640423,1.3508614,103.7254507,423 JURONG WEST AVE 1
640477,1.347716112,103.7250871,477 JURONG WEST ST 41
640511,1.347792675,103.7195911,511 JURONG WEST ST 52
640403,1.353839218,103.7214797,403 JURONG WEST ST 42
640459,1.350329045,103.7209118,459 JURONG WEST ST 41
640441,1.351327315,103.7203831,441 JURONG WEST AVE 1
640485,1.348347108,103.727243,485 JURONG WEST AVE 1
640476,1.347715743,103.7241842,476 JURONG WEST ST 41
640449,1.352347996,103.7184384,449 JURONG WEST ST 42
640550,1.352804913,103.7167405,550 JURONG WEST ST 42
640433,1.352779845,103.7228586,433 JURONG WEST ST 42
640431,1.352303065,103.7246322,431 JURONG WEST AVE 1
640546,1.352700205,103.7152171,546 JURONG WEST ST 42
640454,1.350928569,103.7175979,454 JURONG WEST ST 42
640916,1.340693227,103.6878156,916 JURONG WEST ST 91
640925,1.340149983,103.6891464,925 JURONG WEST ST 92
640915,1.34108919,103.6878703,915 JURONG WEST ST 91
640917,1.340310935,103.6878458,917 JURONG WEST ST 91
640904,1.340227842,103.6859367,904 JURONG WEST ST 91
640928,1.340919078,103.6892449,928 JURONG WEST ST 92
640945,1.344239293,103.6901301,945 JURONG WEST ST 91
640979,1.339733216,103.6944943,979 JURONG WEST ST 93
640965,1.341341818,103.6924912,965 JURONG WEST ST 93
640944,1.344601587,103.689713,944 JURONG WEST ST 91
640946,1.344200099,103.6904518,946 JURONG WEST ST 91
640936,1.342567822,103.6891498,936 JURONG WEST ST 91
640929,1.34129441,103.6892708,929 JURONG WEST ST 92
640948,1.344408267,103.6909587,948 JURONG WEST ST 91
640721,1.344015748,103.6975576,721 JURONG WEST AVE 5
640961,1.341286949,103.6920694,961 JURONG WEST ST 92
640952,1.342537789,103.6914381,952 JURONG WEST ST 91
640926,1.340523118,103.6891902,926 JURONG WEST ST 92
640939,1.342952328,103.6890288,939 JURONG WEST ST 91
640909,1.341175181,103.6864521,909 JURONG WEST ST 91
640978,1.340536279,103.6940774,978 JURONG WEST ST 93
640920,1.339810297,103.6883187,920 JURONG WEST ST 92
640941,1.343880688,103.6887953,941 JURONG WEST ST 91
640826,1.346045295,103.6944236,826 JURONG WEST ST 81
610153,1.32748328,103.7210438,153 YUNG HO RD
640713,1.343400906,103.6962525,713 JURONG WEST ST 71
640746,1.347438273,103.6979363,746 JURONG WEST ST 73
640745,1.347012926,103.6979495,745 JURONG WEST ST 73
640814,1.345667861,103.6957916,814 JURONG WEST ST 81
640730,1.346108864,103.698427,730 JURONG WEST ST 72
640716,1.344052389,103.6967099,716 JURONG WEST ST 71
640718,1.343708113,103.6975209,718 JURONG WEST ST 71
640717,1.343034963,103.6975009,717 JURONG WEST ST 71
640711,1.343019343,103.6956598,711 JURONG WEST ST 71
640822,1.347078842,103.693822,822 JURONG WEST ST 81
640834,1.343089299,103.6940543,834 JURONG WEST ST 81
640265,1.34567943,103.7065993,265 BOON LAY DR
610360,1.335803034,103.7209806,360 YUNG AN RD
640266,1.346103106,103.7063127,266 BOON LAY DR
640257,1.34582026,103.7082524,257 BOON LAY DR
640707,1.341783047,103.693952,707 JURONG WEST ST 71
640258,1.346187129,103.7084253,258 BOON LAY DR
610361,1.335803545,103.7203137,361 YUNG AN RD
640734,1.345363253,103.7004597,734 JURONG WEST ST 73
640847,1.345371505,103.6918696,847 JURONG WEST ST 81
640848,1.345708272,103.6920181,848 JURONG WEST ST 81
640634,1.34309421,103.6988661,634 JURONG WEST ST 65
644661,1.336549399,103.7045829,661D JURONG WEST ST 64
642183,1.34809658,103.7094114,183B BOON LAY AVE
322103,1.320643815,103.8616341,103 TOWNER RD
327828,1.320317021,103.8584761,106 TOWNER RD
210682,1.314277695,103.8556456,682 RACE COURSE RD
320114,1.325395941,103.8574874,114 WHAMPOA RD
510483,1.374041675,103.9599992,483 PASIR RIS DR 4
510407,1.373627572,103.9545174,407 PASIR RIS DR 6
510196,1.366138634,103.9603366,196 PASIR RIS ST 12
510211,1.367194311,103.9611526,211 PASIR RIS ST 21
510147,1.363100578,103.9620123,147 PASIR RIS ST 13
510756,1.37781592,103.9333326,756 PASIR RIS ST 71
510737,1.379416347,103.9369782,737 PASIR RIS DR 10
822624,1.400739588,103.9117175,624B PUNGGOL CTRL
823624,1.400491448,103.911983,624C PUNGGOL CTRL
823208,1.400941197,103.9011446,208C PUNGGOL PL
822208,1.401361543,103.9011272,208B PUNGGOL PL
822211,1.401169895,103.8999209,211B PUNGGOL WALK
821211,1.401759847,103.8999443,211A PUNGGOL WALK
822209,1.399730514,103.9009354,209B PUNGGOL PL
821212,1.399960561,103.8989836,212A PUNGGOL WALK
823266,1.405154198,103.8978052,266C PUNGGOL WAY
821312,1.410819269,103.9003717,312A SUMANG LINK
821312,1.410819269,103.9003717,312C SUMANG LINK
823312,1.410907282,103.9011861,313C SUMANG LINK
823313,1.410628851,103.9015519,51 C'WEALTH DR
141051,1.30153487,103.7976404,52 C'WEALTH DR
142052,1.30190334,103.7972432,320 SEMBAWANG CL
750320,1.446437842,103.8188585,590C MONTREAL LINK
753590,1.449943144,103.8267206,592B MONTREAL LINK
752592,1.450663888,103.8276019,226A COMPASSVALE WALK
541226,1.387412626,103.8997197,446C JLN KAYU
793446,1.392284488,103.8735796,446B JLN KAYU
792446,1.39176689,103.873323,448A SENGKANG WEST WAY
791448,1.392936499,103.8729985,432A SENGKANG WEST WAY
791432,1.394750476,103.8772023,433A SENGKANG WEST WAY
791433,1.394949473,103.877567,332B ANCHORVALE LINK
542332,1.395107948,103.8914562,453B FERNVALE RD
792453,1.394298886,103.8751108,235 SERANGOON AVE 3
550235,1.355110761,103.8699347,415 SERANGOON CTRL
550415,1.349796527,103.8744996,416 SERANGOON CTRL
550416,1.350205615,103.8748185,112 TAMPINES ST 11
521112,1.346298136,103.9475098,206 TAMPINES ST 21
520206,1.350860056,103.9523524,205 TAMPINES ST 21
520205,1.351717551,103.951966,924 TAMPINES ST 91
520924,1.346791006,103.940777,297 TAMPINES ST 22
520297,1.351149909,103.9547925,907 TAMPINES AVE 4
520907,1.350612281,103.9393974,236 TAMPINES ST 21
520236,1.355905169,103.9474475,914 TAMPINES ST 91
520914,1.349027771,103.9395684,250 TAMPINES ST 21
520250,1.352318623,103.948458,226 TAMPINES ST 23
521226,1.35551796,103.9540092,854 TAMPINES ST 82
520854,1.353026837,103.9365844,213 TAMPINES ST 23
520213,1.354795323,103.9539356,836 TAMPINES ST 82
520836,1.350576894,103.9352048,434 TAMPINES ST 43
520434,1.359241842,103.9516131,847 TAMPINES ST 83
520847,1.352511077,103.935059,881 TAMPINES ST 84
520881,1.352311805,103.9327843,878 TAMPINES AVE 8
522878,1.350926367,103.9291912,898 TAMPINES ST 81
520898,1.347281172,103.934757,939 TAMPINES AVE 5
520939,1.348111064,103.941242,43 CHAI CHEE ST
461043,1.328346685,103.9256548,627 BEDOK RESERVOIR RD
470627,1.333961867,103.9155993,623 BEDOK RESERVOIR RD
470623,1.333657543,103.9168047,624 BEDOK RESERVOIR RD
470624,1.334300605,103.9163981,622 BEDOK RESERVOIR RD
470622,1.33406075,103.9168987,626 BEDOK RESERVOIR RD
470626,1.334368364,103.9156822,631 BEDOK RESERVOIR RD
470631,1.332959236,103.9149418,632 BEDOK RESERVOIR RD
470632,1.332050946,103.9141451,56 CHAI CHEE DR
460056,1.326350406,103.9200642,106 BEDOK RESERVOIR RD
470106,1.329501522,103.9093817,118 BEDOK RESERVOIR RD
470118,1.331102389,103.9091466,119 BEDOK RESERVOIR RD
470119,1.331069668,103.9094655,113 BEDOK RESERVOIR RD
470113,1.32996671,103.9107825,120 BEDOK RESERVOIR RD
470120,1.330892472,103.9099209,110 BEDOK RESERVOIR RD
470110,1.330144804,103.910318,305 SHUNFU RD
570305,1.350116512,103.8387306,306 SHUNFU RD
570306,1.350291432,103.8393013,144 BT BATOK WEST AVE 6
650144,1.350043387,103.7442374,183 BT BATOK WEST AVE 8
650183,1.346326381,103.7433778,123 BT BATOK CTRL
650123,1.3514197,103.7474994,245 BT BATOK EAST AVE 5
650245,1.349648127,103.7573328,255 BT BATOK EAST AVE 4
650255,1.350145671,103.7584653,124 BT BATOK CTRL
650124,1.351182049,103.7472099,59 TELOK BLANGAH HTS
100059,1.275353433,103.8135883,69 TELOK BLANGAH HTS
100069,1.275583428,103.810314,147 SILAT AVE
160147,1.277276965,103.8310934,15 TECK WHYE LANE
680015,1.379133573,103.7547387,333 CLEMENTI AVE 2
120333,1.315184195,103.7674987,359 CLEMENTI AVE 2
120359,1.313492924,103.7698548,350 CLEMENTI AVE 2
120350,1.315620153,103.7701917,302 CLEMENTI AVE 4
120302,1.321738637,103.7649102,712 CLEMENTI WEST ST 2
120712,1.304974887,103.761862,380 CLEMENTI AVE 5
120380,1.318344291,103.767572,202 CLEMENTI AVE 6
120202,1.320692364,103.7627147,5 HAIG RD
430005,1.312589174,103.8965912,104 ALJUNIED CRES
380104,1.320068866,103.8828181,122 PAYA LEBAR WAY
381122,1.322600375,103.8824632,107 ALJUNIED CRES
380107,1.318964653,103.8842872,120 GEYLANG EAST CTRL
380120,1.318211531,103.8847523,31 BALAM RD
370031,1.329682323,103.885408,254 HOUGANG AVE 3
530254,1.360306618,103.8914537,243 HOUGANG ST 22
530243,1.357641449,103.8917026,341 HOUGANG AVE 7
530341,1.37044549,103.8985887,405 HOUGANG AVE 10
530405,1.374049696,103.8964593,352 HOUGANG AVE 7
530352,1.372105694,103.8990993,413 HOUGANG AVE 10
530413,1.374501798,103.8957096,41 TEBAN GDNS RD
601041,1.321586496,103.7415689,259 JURONG EAST ST 24
600259,1.344174546,103.7398756,223 JURONG EAST ST 21
600223,1.341072012,103.7360897,215A JURONG EAST ST 21
601215,1.339541081,103.7383261,222 JURONG EAST ST 21
600222,1.340817221,103.7357556,219 JURONG EAST ST 21
600219,1.340776789,103.7380191,465 JURONG WEST ST 41
640465,1.350125959,103.7232096,466 JURONG WEST ST 41
640466,1.349848562,103.722671,488 JURONG WEST AVE 1
640488,1.349081948,103.7261955,9 GLOUCESTER RD
210009,1.313586166,103.8516999,102 JLN RAJAH
321102,1.328223064,103.8515198,53 KENT RD
210053,1.316525427,103.852092,42 CAMBRIDGE RD
210042,1.316005236,103.8497916,51 KENT RD
210051,1.316757072,103.8511056,43 CAMBRIDGE RD
210043,1.315363027,103.8494345,19 ST. GEORGE'S RD
321019,1.324663692,103.8626161,18 ST. GEORGE'S RD
321018,1.324470048,103.86285,17 ST. GEORGE'S RD
321017,1.324106844,103.8623113,15 ST. GEORGE'S RD
321015,1.324602396,103.861831,7 LOR LEW LIAN
531007,1.34915703,103.8770069,6 LOR LEW LIAN
531006,1.349438108,103.8773264,226 SERANGOON AVE 4
550226,1.3568225,103.870857,224 SERANGOON AVE 4
550224,1.35720575,103.8708313,229 SERANGOON AVE 4
550229,1.355981994,103.8702771,228 SERANGOON AVE 4
550228,1.356364015,103.8702599,109 SERANGOON NTH AVE 1
550109,1.369433518,103.8705114,122 SERANGOON NTH AVE 1
550122,1.366690924,103.8713591,101 SERANGOON NTH AVE 1
550101,1.37103632,103.8703609,126 SERANGOON NTH AVE 1
550126,1.366058217,103.8718749,111 SERANGOON NTH AVE 1
550111,1.369047313,103.870584,307 SERANGOON AVE 2
550307,1.354628177,103.8670687,127 SERANGOON NTH AVE 1
550127,1.365628235,103.8718313,309 SERANGOON AVE 2
550309,1.353805653,103.8652141,120 SERANGOON NTH AVE 1
550120,1.367266293,103.8710707,103 SERANGOON NTH AVE 1
550103,1.370655487,103.8702689,314 SERANGOON AVE 2
550314,1.352922097,103.8655184,308 SERANGOON AVE 2
550308,1.35417533,103.8659671,118 SERANGOON NTH AVE 1
550118,1.367595486,103.8709178,140 TAMPINES ST 12
520140,1.347731912,103.944124,239 TAMPINES ST 21
520239,1.35477157,103.9465841,812 TAMPINES AVE 4
520812,1.346954032,103.9373329,248 TAMPINES ST 21
521248,1.35191019,103.9471088,247 TAMPINES ST 21
521247,1.352280922,103.9469116,238 TAMPINES ST 21
520238,1.355747568,103.9465833,159 TAMPINES ST 12
521159,1.351041308,103.9460515,255 TAMPINES ST 21
521255,1.352743287,103.9503836,228 TAMPINES ST 23
521228,1.355603532,103.9546521,252 TAMPINES ST 21
520252,1.352547023,103.9490641,811 TAMPINES AVE 4
520811,1.346572757,103.9373403,805 TAMPINES AVE 4
520805,1.346115458,103.9374085,224 TAMPINES ST 23
521224,1.355384935,103.9534885,27 MARSILING DR
730027,1.442277085,103.7741728,25 MARSILING DR
730025,1.441940096,103.7720532,28 MARSILING DR
730028,1.442790976,103.7737066,26 MARSILING DR
730026,1.441963079,103.7732218,34 MARSILING DR
730034,1.443987889,103.7720095,33 MARSILING DR
730033,1.443558254,103.7720154,29 MARSILING DR
730029,1.44310219,103.7733665,201 MARSILING DR
730201,1.442700229,103.7754365,205 MARSILING DR
730205,1.444946146,103.7734841,163 WOODLANDS ST 13
730163,1.43300314,103.7739842,127 MARSILING RISE
730127,1.438119418,103.7794643,140 MARSILING RD
730140,1.437655724,103.7767256,143 MARSILING RD
730143,1.436746881,103.7767256,104 WOODLANDS ST 13
730104,1.436465871,103.7815769,171 WOODLANDS ST 11
730171,1.433974979,103.7765268,156 WOODLANDS ST 13
730156,1.434210272,103.7742839,150 WOODLANDS ST 13
730150,1.435326096,103.7737407,177 WOODLANDS ST 13
730177,1.434357914,103.7780884,154 WOODLANDS ST 13
730154,1.434687161,103.7754301,113 WOODLANDS ST 13
730113,1.438014045,103.7812289,108 WOODLANDS ST 13
730108,1.437219087,103.7815768,110 WOODLANDS ST 13
730110,1.4375976,103.7815756,818 WOODLANDS ST 82
730818,1.441661986,103.78993,848 WOODLANDS ST 82
730848,1.441782188,103.7917581,404 WOODLANDS ST 41
730404,1.430350442,103.7722589,751 YISHUN ST 72
760751,1.427611888,103.8342684,705 YISHUN AVE 5
760705,1.42909455,103.8295117,750 YISHUN ST 72
760750,1.427978266,103.8342828,752 YISHUN ST 72
760752,1.427237612,103.8340502,738 YISHUN ST 72
760738,1.4293693,103.8324714,737 YISHUN ST 72
760737,1.428975104,103.8324446,206 YISHUN ST 21
760206,1.431241629,103.8367827,291 YISHUN ST 22
760291,1.435760804,103.8367239,645A YISHUN ST 61
761645,1.422177977,103.8385981,604 YISHUN ST 61
760604,1.421713481,103.8355453,303 ANG MO KIO AVE 1
560303,1.366649205,103.8452546,414 ANG MO KIO AVE 10
560414,1.363904664,103.8539138,537 ANG MO KIO AVE 5
560537,1.375200096,103.8530598,63 NEW UPP CHANGI RD
461063,1.323784101,103.939939,149 BT BATOK WEST AVE 6
650149,1.349282227,103.7443419,406 HOUGANG AVE 10
530406,1.373639498,103.8961877,402 HOUGANG AVE 10
530402,1.374438332,103.8966984,104 JLN DUSUN
320104,1.328425305,103.8441424,749 YISHUN ST 72
760749,1.428375953,103.8341135,229 ANG MO KIO AVE 3
560229,1.369076459,103.8382287,427 ANG MO KIO AVE 3
560427,1.369311859,103.8545506,429 ANG MO KIO AVE 3
560429,1.369089458,103.8534215,472 ANG MO KIO AVE 10
560472,1.363143927,103.8581186,522 ANG MO KIO AVE 5
560522,1.373115919,103.8519494,543 ANG MO KIO AVE 10
560543,1.374301144,103.8562356,62 NEW UPP CHANGI RD
461062,1.323326674,103.9400302,411 BEDOK NTH AVE 2
460411,1.328309778,103.9317618,706 BEDOK NTH RD
470706,1.336206911,103.9190168,408 BEDOK NTH AVE 2
460408,1.328523202,103.932856,61 CHAI CHEE RD
460061,1.325108719,103.9207382,109 BEDOK RESERVOIR RD
470109,1.329631366,103.9099022,126 BT BATOK CTRL
650126,1.351923241,103.746722,237 BT BATOK EAST AVE 5
650237,1.349490802,103.7553055,20 TECK WHYE LANE
680020,1.378754548,103.7531634,332 CLEMENTI AVE 2
120332,1.314740295,103.7674876,372 CLEMENTI AVE 4
120372,1.319788851,103.7677875,2 HAIG RD
430002,1.312293493,103.8976928,11 EUNOS CRES
400011,1.321800289,103.9044243,204 JURONG EAST ST 21
600204,1.337191474,103.7419419,105 JURONG EAST ST 13
600105,1.337387468,103.7385276,478 JURONG WEST ST 41
640478,1.347353174,103.7239522,101 JLN RAJAH
321101,1.328800862,103.850782,106 JLN DUSUN
320106,1.328557712,103.8447968,41 CAMBRIDGE RD
210041,1.315437621,103.8498177,52 KENT RD
210052,1.316062564,103.8516113,315 SERANGOON AVE 2
550315,1.352934458,103.8659708,304 SERANGOON AVE 2
550304,1.353813453,103.867773,242 TAMPINES ST 21
521242,1.354038837,103.9465838,158 TAMPINES ST 12
521158,1.351414561,103.945859,105 WOODLANDS ST 13
730105,1.436844762,103.7815791,162 WOODLANDS ST 13
730162,1.433028868,103.7731341,103 WOODLANDS ST 13
730103,1.436621232,103.7809767,743 YISHUN AVE 5
760743,1.429899834,103.833671,631 YISHUN ST 61
760631,1.418353137,103.8384128,645 YISHUN ST 61
760645,1.421901781,103.8386056,208 ANG MO KIO AVE 1
560208,1.365444952,103.842715,405 SERANGOON AVE 1
550405,1.347709938,103.8728115,306B PUNGGOL PL
822306,1.405792305,103.9057772,306C PUNGGOL PL
823306,1.406403852,103.9059582,288C PUNGGOL PL
823288,1.402550903,103.9035571,289A PUNGGOL PL
821289,1.40157247,103.9026191,435B FERNVALE RD
792435,1.393393644,103.8766449,80B TELOK BLANGAH ST 31
102080,1.273476841,103.8068103,80C TELOK BLANGAH ST 31
103080,1.273494356,103.8072294,455 SEGAR RD
670455,1.387291051,103.7708221,458 SEGAR RD
670458,1.388043942,103.7710676,456 SEGAR RD
670456,1.38754537,103.7704424,289B PUNGGOL PL
822289,1.401343561,103.903127,457 SEGAR RD
670457,1.388176496,103.7706913,288B PUNGGOL PL
822288,1.402675272,103.9032975,434A FERNVALE RD
791434,1.394373666,103.8763224,281A SENGKANG EAST AVE
541281,1.386092241,103.8915611,886C WOODLANDS DR 50
733886,1.43781873,103.7941448,887C WOODLANDS DR 50
733887,1.437133553,103.7946714,886A WOODLANDS DR 50
731886,1.438291516,103.7946129,886B WOODLANDS DR 50
732886,1.4382581,103.7941155,887B WOODLANDS DR 50
732887,1.437202545,103.7943509,342B YISHUN RING RD
